researcher_name,profile_url,google_scholar_id,affiliation,researcher_total_citations,researcher_keywords,researcher_homepage,paper_title,paper_citations,paper_year,paper_url,paper_abstract
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,SSTP: a scalable and secure transport protocol for smart grid data collection,71,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:M3NEmzRMIkIC,"Emerging smart grid networks are expected to have massive amounts of data continuously generated from various measuring devices (intelligent sensors, advanced meters, electric vehicle charging stations) which are embedded in the power grid. Data generated from these measuring devices must be delivered securely and reliably to utility control centers for wide-area monitoring and control and to estimate the overall grid status in a timely and precise manner. The collected data is also used for incentivizing consumer participation for improving power stability. Transport protocol requirements for such periodic grid measurement data are characterized as lifetime-lived, secure, and reliable delivery of short flows (usually less than 1.5 KB) over utility-Wide Area Networks (WANs). However, our survey shows that there is no well-known transport protocol that can support the above characteristics in a scalable and light …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Fuzzy labeled private set intersection with applications to private {Real-Time} biometric search,65,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:HtS1dXgVpQUC,"The explosive growth of biometrics use (eg, in surveillance) poses a persistent challenge to keep biometric data private without sacrificing the apps’ functionality. We consider private querying of a real-life biometric scan (eg, a person’s face) against a private biometric database. The querier learns only the label (s) of a matching scan (s)(eg a person’s name), and the database server learns nothing. We formally define Fuzzy Labeled Private Set Intersection (FLPSI), a primitive computing the intersection of noisy input sets by considering closeness/similarity instead of equality. Our FLPSI protocol’s communication is sublinear in database size and is concretely efficient. We implement it and apply it to facial search by integrating with our fine-tuned toolchain that maps face images into Hamming space. We have implemented and extensively tested our system, achieving high performance with concretely small network usage: for a 10K-row database, the query response time over WAN (resp. fast LAN) is 146ms (resp. 47ms), transferring 12.1 MB; offline precomputation (with no communication) time is 0.94 s. FLPSI scales well: for a 1M-row database, online time is 1.66 s (WAN) and 1.46 s (fast LAN) with 40.8 MB of data transfer in online phase and 37.5 s in offline precomputation. This improves the state-of-the-art work (SANNS) by 9− 25×(on WAN) and 1.2− 4×(on fast LAN). Our false non-matching rate is 0.75% for at most 10 false matches over 1M-row DB, which is comparable to underlying plaintext matching algorithm."
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,A systematic approach to practically efficient general two-party secure function evaluation protocols and their modular design,64,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:abG-DnoFyZgC,"General two-party Secure Function Evaluation (SFE) allows mutually distrusting parties to correctly compute any function on their private input data, without revealing the inputs. Two-party SFE can benefit almost any client-server interaction where privacy is required, such as privacy-preserving credit checking, medical classification, or face recognition. Today, SFE is a subject of immense amount of research in a variety of directions and is not easy to navigate.In this article, we systematize the most practically important works of the vast research knowledge on general SFE. We argue that in many cases the most efficient SFE protocols are obtained by combining several basic techniques, e.g., garbled circuits and (additively) homomorphic encryption.As a valuable methodological contribution, we present a framework in which today's most efficient techniques for general SFE can be viewed as building blocks with well …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Truly efficient string oblivious transfer using resettable tamper-proof tokens,64,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:zYLM7Y9cAGgC,"SFE requires expensive public key operations for each input bit of the function. This cost can be avoided by using tamper-proof hardware. However, all known efficient techniques require the hardware to have long-term secure storage and to be resistant to reset or duplication attacks. This is due to the intrinsic use of counters or erasures. Known techniques that use resettable tokens rely on expensive primitives, such as generic concurrent ZK, and are out of reach of practice.We propose a truly efficient String Oblivious Transfer (OT) technique relying on resettable (actually, stateless) tamper-proof token. Our protocols require between 6 and 27 symmetric key operations, depending on the model. Our OT is secure against covert sender and malicious receiver, and is sequentially composable.If the token is semi-honest (e.g. if it is provided by a trusted entity, but adversarily initialized), then our protocol is secure against …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Embedded SFE: Offloading server and network using hardware tokens,64,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:IjCSPb-OGe4C,"We consider Secure Function Evaluation (SFE) in the client-server setting where the server issues a secure token to the client. The token is not trusted by the client and is not a trusted third party.We show how to take advantage of the token to drastically reduce the communication complexity of SFE and computation load of the server.Our main contribution is the detailed consideration of design decisions, optimizations, and trade-offs, associated with the setting and its strict hardware requirements for practical deployment. In particular, we model the token as a computationally weak device with small constant-size memory and limit communication between client and server.We consider semi-honest, covert, and malicious adversaries. We show the feasibility of our protocols based on a FPGA implementation."
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Secure multi-user identity module key exchange,62,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:qxL8FJ1GzNcC,"An apparatus in one example, where the apparatus comprises a communication device component that performs an authen tication key agreement protocol by receiving a first random nonce (RAND) and an authentication token, wherein the communication device component is configured with a shared secret key. The communication device component generates a derivation key by applying a pseudo random function to the RAND and the shared secret key. The com munication device component generates a first set of session keys based on a second random nonce (RANDC) and the derivation key where the first set of session keys are used in encrypting communications."
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Conditional encrypted mapping and comparing encrypted numbers,53,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:d1gkVwhDpl0C,"We consider the problem of comparing two encrypted numbers and its extension – transferring one of the two secrets, depending on the result of comparison. We show how to efficiently apply our solutions to practical settings, such as auctions with the semi-honest auctioneer, proxy selling, etc. We propose a new primitive, Conditional Encrypted Mapping, which captures common security properties of one round protocols in a variety of settings, which may be of independent interest."
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,"Covert security with public verifiability: Faster, leaner, and simpler",51,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:lmc2jWPfTJgC,"The notion of covert security for secure two-party computation serves as a compromise between the traditional semi-honest and malicious security definitions. Roughly, covert security ensures that cheating behavior is detected by the honest party with reasonable probability (say, 1/2). It provides more realistic guarantees than semi-honest security with significantly less overhead than is required by malicious security.The rationale for covert security is that it dissuades cheating by parties that care about their reputation and do not want to risk being caught. But a much stronger disincentive is obtained if the honest party can generate a publicly verifiable certificate when cheating is detected. While the corresponding notion of publicly verifiable covert (PVC) security has been explored, existing PVC protocols are complex and less efficient than the best covert protocols, and have impractically large certificates.We propose …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,"Geri-bell labs smart grid research focus: economic modeling, networking, and security & privacy",49,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:fQNAKQ3IYiAC,"In this paper, we outline the Grid 2.0 Research, a collaborative Smart Grid research program between Gachon Energy Research Institute (GERI) of Kyungwon University and Bell Labs of Alcatel-Lucent. Salient features of the Grid 2.0 Research are the active role of distributed fixed and mobile energy storage, distributed renewable energy sources, and active load-side participation. Our focus is not on the energy storage itself but rather on the supporting infrastructure including communication network, security, and economics of the Smart Grid. Grid 2.0 Research views the Smart Grid as an ecosystem. In this regard, we pay close attention to the components and systems which require significant fundamental advancement or systems which do not exist today, thus requiring innovative solutions or greater sophistication. In order to realize a functioning ecosystem, critical components and tools of the envisioned Smart …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,DUPLO: Unifying cut-and-choose for garbled circuits,48,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:uJ-U7cs_P_0C,"Cut-and-choose (CC) is the standard approach to making Yao's garbled circuit two-party computation (2PC) protocol secure against malicious adversaries. Traditional cut-and-choose operates at the level of entire circuits, whereas the LEGO paradigm (Nielsen & Orlandi, TCC 2009) achieves asymptotic improvements by performing cut-and-choose at the level of individual gates. In this work we propose a unified approach called DUPLO that spans the entire continuum between these two extremes. The cut-and-choose step in our protocol operates on the level of arbitrary circuit ""components,"" which can range in size from a single gate to the entire circuit itself. With this entire continuum of parameter values at our disposal, we find that the best way to scale 2PC to computations of realistic size is to use CC components of intermediate size, and not at the extremes. On computations requiring several millions of gates or …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Stacked garbling: Garbled circuit proportional to longest execution path,46,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:_5tno0g5mFcC,"Secure two party computation (2PC) of arbitrary programs can be efficiently achieved using garbled circuits (GC). The bottleneck of GC efficiency is communication. It is widely believed that it is necessary to transmit the entire GC during 2PC, even for conditional branches that are not taken.This folklore belief is false.We propose a novel GC technique, stacked garbling, that eliminates the communication cost of inactive conditional branches. We extend the ideas of conditional GC evaluation explored in (Kolesnikov, Asiacrypt 18) and (Heath and Kolesnikov, Eurocrypt 20). Unlike these works, ours is for general 2PC where no player knows which conditional branch is taken.Our garbling scheme, \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Method and apparatus for resilient end-to-end message protection for large-scale cyber-physical system communications,45,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:AXPGKjj_ei8C,"To address the security requirements for cyber-physical sys tems, embodiments of the present invention include a resilient end-to-end message protection framework, termed Resilient End-to End Message Protection or REMP, exploiting the notion of the long-term key that is given on per node basis. This long term key is assigned during the node authentication phase and is Subsequently used to derive encryption keys from a random number per-message sent. Compared with conventional Schemes, REMP improves privacy, message authentication, and key exposure, and without compromising scalability and end-to-end security. The tradeoff is a slight increase in computation time for message decryption and message authentication."
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Efficient privacy-preserving classification of ECG signals,42,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:Tyk-4Ss8FVUC,"We describe a privacy-preserving system where a server can classify an electrocardiogram (ECG) signal without learning any information about the ECG signal and the client is prevented from gaining knowledge about the classification algorithm used by the server. The system relies on the concept of linear branching programs (LBP) and a recently proposed cryptographic protocol for secure evaluation of private LBPs. We study the trade-off between signal representation accuracy and system complexity both from practical and theoretical perspective. As a result, the inputs to the system are represented with the minimum number of bits ensuring the same classification accuracy of a plain implementation. We show how the overall system complexity can be strongly reduced by modifying the original ECG classification algorithm. Two alternatives of the underlying cryptographic protocol are implemented and their …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,On the limits of privacy provided by order-preserving encryption,41,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:D03iK_w7-QYC,"Much of the value of cloud services lies in leveraging client data, which often conflicts with the client's desire to keep that data private. Reconciling these contradictory requirements is an important research and engineering problem, whose efficient solution would have a far-reaching business impact. Generic theoretical approaches, such as fully-homomorphic encryption, are inefficient. Ad hoc approaches, such as order-preserving encryption (OPE), provide solutions to a limited class of problems (e.g., evaluating encrypted range queries). Security achieved in real systems, even if an “ideal OPE” is employed, is hard to evaluate, and is often only illusory, since the ability to order ciphertexts may reveal a lot about the underlying plaintexts. We concentrate on a typical application of OPE, encrypted searchable webmail service. We describe how the use of OPE in this setting may divulge information and discuss …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,A 2.1 KHz zero-knowledge processor with BubbleRAM,37,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:mlAyqtXpCwEC,"Zero-Knowledge (ZK) proofs (ZKP) are foundational in cryptography. Most recent ZK research focuses on non-interactive proofs (NIZK) of small statements, useful in blockchain scenarios. Another line, and our focus, instead targets proofs of large statements that are useful, e.g., in proving properties of programs in ZK. We specify a zero-knowledge processor that executes arbitrary programs written in a simple instruction set, and proves in ZK the correctness of the execution. Such an approach is well-suited for constructing ZK proofs of large statements as it efficiently supports complex programming constructs, such as loops and RAM access. Critically, we propose several novel ZK improvements that make our approach concretely efficient: (1) an efficient arithmetic representation with conversions to/from Boolean, (2) an efficient read-only memory that uses OTs per access, and (3) an efficient read-write memory, øurram, which uses …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Scales: Mpc with small clients and larger ephemeral servers,36,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:Aul-kAQHnToC,"The recently proposed YOSO model is a groundbreaking approach to MPC, executable on a public blockchain, circumventing adaptive player corruption by hiding the corruption targets until they are worthless. Players are selected unpredictably from a large pool to perform MPC subtasks, in which each selected player sends a single message (and reveals their identity). While YOSO MPC has attractive asymptotic complexity, unfortunately, it is concretely prohibitively expensive due to the cost of its building blocks.We propose a modification to the YOSO model that preserves resilience to adaptive server corruption, but allows for much more efficient protocols. In SCALES (Small Clients And Larger Ephemeral Servers) only the servers facilitating the MPC computation are ephemeral (unpredictably selected and “speak once”). Input providers (clients) publish problem instance and collect the output, but do not otherwise …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,One hot garbling,36,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:ODE9OILHJdcC,"Garbled Circuit (GC) is the main practical 2PC technique, yet despite great interest in its performance, GC notoriously resists improvement. Essentially, we only know how to evaluate GC functions gate-by-gate using encrypted truth tables; given input labels, the GC evaluator decrypts the corresponding output label. Interactive protocols enjoy more sophisticated techniques. For example, we can expose to a party a (masked) private value. The party can then perform useful local computation and feed the resulting cleartext value back into the MPC. Such techniques are not known to work for GC. We show that it is, in fact, possible to improve GC efficiency, while keeping its round complexity, by exposing masked private values to the evaluator. %without introducing rounds of communication. Our improvements use garbled one-hot encodings of values. By using this encoding we improve a number of interesting functions …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Zero knowledge for everything and everyone: Fast ZK processor with cached ORAM for ANSI C programs,36,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:yFnVuubrUp4C,"We build a complete and efficient ZK toolchain that handles proof statements encoded as arbitrary ANSI C programs.Zero-Knowledge (ZK) proofs are foundational in cryptography. Recent ZK research has focused intensely on non-interactive proofs of small statements, useful in blockchain scenarios. We instead target large statements that are useful, e.g., in proving properties of programs.Recent work (Heath and Kolesnikov, CCS 2020 [HK20a]) designed an efficient proof-of-concept ZK machine (ZKM). Their machine executes arbitrary programs over a minimal instruction set, authenticating in ZK the program execution. In this work, we significantly extend this research thrust, both in terms of efficiency and generality. Our contributions include:• A rich and performance-oriented architecture for representing arbitrary ZK proofs as programs.• A complete compiler toolchain providing full support for ANSI C95 programs …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Public verifiability in the covert model (almost) for free,36,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:JoZmwDi-zQgC,"The covert security model (Aumann and Lindell, TCC 2007) offers an important security/efficiency trade-off: a covert player may arbitrarily cheat, but is caught with a certain fixed probability. This permits more efficient protocols than the malicious setting while still giving meaningful security guarantees. However, one drawback is that cheating cannot be proven to a third party, which prevents the use of covert protocols in many practical settings. Recently, Asharov and Orlandi (ASIACRYPT 2012) enhanced the covert model by allowing the honest player to generate a proof of cheating, checkable by any third party. Their model, which we call the PVC (publicly verifiable covert) model, offers a very compelling trade-off.Asharov and Orlandi (AO) propose a practical protocol in the PVC model, which, however, relies on a specific expensive oblivious transfer (OT) protocol incompatible with OT extension. In this work, we …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Resilient end-to-end message protection for large-scale cyber-physical system communications,36,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:xtRiw3GOFMkC,"Essential features of cyber-physical systems such as Smart Grid are real-time analysis of high-resolution data, which a massive number of embedded devices periodically generate, and the effective and timely response to specific analytic results obtained from the data. Therefore, mission-critical data and control messages exchanged among machines in the cyber-physical systems must be strongly protected to prevent the infrastructures from becoming vulnerable. Specifically, the protection mechanism used must be scalable, secured from an end-to-end perspective, and key exposure resilient. Moreover, there may be privacy protection required among devices that generate data, e.g., smart metering. In this paper, we show that, for large-scale cyber-physical system communications, most well-known point-to-point security schemes such as IPsec [1], TLS [2], or SRTP [3] cannot meet the scalability, extensibility, and …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,How to Combine Homomorphic Encryption and Garbled Circuits Improved Circuits and Computing the Minimum Distance Efficiently,36,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:0EnyYjriUFMC,
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Using clamping to modify scrolling,34,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:BwyfMAYsbu0C,"In one embodiment, a method includes providing for display to a user content including multiple content objects that each has a boundary defining a two-dimensional area. A two dimensional scroll region for user scrolling within the con tent is determined. The two-dimensional scroll region is independent of the two-dimensional areas of the content objects. User input to scroll within the content in one or both of the two dimensions across one or more of the boundaries is received. The method includes scrolling within the content according to the user input, the scrolling being continuous across the boundaries."
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Swim: Secure wildcard pattern matching from ot extension,34,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:Z5m8FVwuT1cC,"Suppose a server holds a long text string and a receiver holds a short pattern string. Secure pattern matching allows the receiver to learn the locations in the long text where the pattern appears, while leaking nothing else to either party besides the length of their inputs. In this work we consider secure wildcard pattern matching (WPM), where the receiver’s pattern is allowed to contain wildcards that match to any character.We present SWiM, a simple and fast protocol for WPM that is heavily based on oblivious transfer (OT) extension. As such, the protocol requires only a small constant number of public-key operations and otherwise uses only very fast symmetric-key primitives. SWiM is secure against semi-honest adversaries. We implemented a prototype of our protocol to demonstrate its practicality. We can perform WPM on a DNA text (4-character alphabet) of length \documentclass[12pt]{minimal} \usepackage …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Method and apparatus for a scalable and secure transport protocol for sensor data collection,34,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:P5F9QuxV20EC,"(57) ABSTRACT A new approach for a transport protocol for sensor data col lection, Such as a Smart grid is described. In one embodiment of the invention, each server avoids keeping security and communication state per client through the notion of a secure“state-token'. The state token is issued with each server mes sage and is Subsequently attached to corresponding client messages delivered to the server. An implementation is pro vided in which the server encrypts and authenticates the asso ciated session state, and then gives the resulting encryption for the client to temporarily store and return to the server with a next message. In this way, a server does not keep session state after sending the encryption back to a client and can quickly restore session state when the next message from the client arrives."
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Secure private database querying system with content hiding bloom filters,33,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:HE397vMXCloC,"Secure Anonymous Database Searching has been employed when different parties possess data of mutual interest. See, for example, M. Raykova et al.,“Secure Anonymous Database Search. Cloud Computing Security Workshop (CCSW)(Nov. 2009); and V. Pappas et al.,“Private Search in the Real World, Proc. of the 27th Annual Computer Security Applications Conference (ACSAC)(Dec. 2011). Generally, secure anonymous database search ing techniques allow a client to search information residing on a server without revealing the identity of the client or the content of the query to the server. At the same time, the server is protected in that the query capability is only granted to authorized clients and the clients do not learn anything unrelated to the query. In one exemplary implementation, the server S encrypts the database with a separate key for each entry and provides the encrypted database to an index server …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,MAC aggregation resilient to DoS attacks,33,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:maZDTaKrznsC,"In today's and future building management systems, scores of cheap low-power sensors report measurements, such as temperature, electricity consumption and other parameters, to a control node. To save power and reduce deployment costs, it is often the case that data is sent wirelessly, and sensors serve as relay nodes that retransmit messages from other, more remote sensors. To prevent en route accidental and malicious data corruption, each message is authenticated with a MAC (Message Authentication Code), keyed with a key known to the generating sensor and the control node. Because transmission channel capacity is often small, MACs represent a significant overhead. Indeed, a typical 128-bit MAC is as much as an order of magnitude larger than the data it authenticates a temperature or consumption reading, even with a timestamp, can be stored in 10-15 bits. To mitigate these overheads, methods to …"
Vladimir Kolesnikov,https://scholar.google.com/citations?user=1vwuDM4AAAAJ&hl=en,1vwuDM4AAAAJ,Georgia Institute of Technology,8780,"Cryptography, security, secure computation, zero knowledge proofs",https://www.cc.gatech.edu/~vlad/,Resilient end-to-end message protection for cyber-physical system communications,31,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1vwuDM4AAAAJ&pagesize=50&citation_for_view=1vwuDM4AAAAJ:oNZyr7d5Mn4C,"Cyber-physical system (CPS) communications for safely and effectively operating a mission-critical infrastructure must be securely protected to prevent the infrastructure from becoming vulnerable. The protection scheme used must be resilient and light-weighted for CPS field devices having constrained computing and communicating resources, and also scalable for control servers associating with a large number of the field devices. In addition, CPS applications such as smart metering require end-to-end privacy protection. However, as shown in this paper, none of conventional security schemes comprehensively meets the above requirements; group security schemes scale well for a massive number of devices but are weak in terms of privacy protection and resilience; point-to-point security schemes such as IPsec inherently have resilience but are limited to address scalability and thinness requirements. Motivated …"
